ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,result
13547,50000,1,1,2,28,0,0,0,-1,-1,-1,44476,45984,20972,16359,1340,0,0
13548,130000,2,3,1,40,0,0,-2,-2,-2,-2,102650,0,0,0,0,0,0
13549,20000,1,2,2,36,0,0,0,0,0,-2,15198,19590,18514,30382,0,0,1
13550,2.00E+05,2,2,1,34,-2,-2,-2,-2,-2,-2,28484,3440,8795,13676,-1282,-1282,0
13551,20000,2,1,2,22,-2,-2,-2,-2,-2,-2,483,480,390,390,390,390,0
13552,3.00E+05,2,1,1,39,-1,-1,-1,-2,-1,-1,1134,611,0,0,706,0,0
13553,120000,2,1,2,25,0,0,2,0,0,0,105169,109456,105810,98712,84856,70059,1
13554,360000,2,1,2,27,-1,-1,-1,0,0,-1,949,40,175512,74334,46985,50276,0
13555,140000,1,1,3,59,0,0,0,0,0,0,141148,139572,86612,62906,83167,83315,0
13556,210000,2,2,2,25,0,0,0,0,0,0,79453,61742,65068,73934,74752,82638,1
13557,2.00E+05,1,1,2,30,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0
13558,130000,2,1,2,28,0,0,0,0,0,0,31283,32045,28974,23386,23958,24740,1
13559,240000,2,2,1,48,-1,-1,-2,-2,-2,-2,101,0,0,0,0,0,1
13560,80000,1,3,1,65,0,0,0,-1,-1,-1,25043,17472,8922,3932,2900,0,0
13561,5.00E+05,2,1,2,36,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,1
13562,320000,1,1,1,46,2,4,3,2,2,2,339202,337495,325700,313988,327542,317129,1
13563,210000,2,1,2,56,0,0,0,-2,-2,-2,203653,23520,0,0,0,0,0
13564,2.00E+05,2,2,1,42,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,1
13565,50000,1,1,2,37,2,0,0,0,0,2,11533,12951,22339,22669,24121,23540,0
13566,340000,2,1,1,38,-1,-1,-1,0,0,-1,4397,13840,10780,8201,7675,5653,0
13567,240000,1,2,1,62,-1,-1,0,0,-1,2,1901,3855,3802,1901,2165,1965,0
13568,240000,2,1,2,28,0,0,0,0,0,0,46746,36935,29718,22828,19808,12606,0
13569,50000,1,2,1,40,0,0,0,0,0,0,30211,48389,52230,18887,17693,18074,0
13570,50000,1,3,1,55,2,2,2,0,0,0,19056,18586,17418,15004,15804,17443,0
13571,20000,2,2,2,45,0,0,-1,2,2,2,13521,4964,882,882,914,930,1
13572,510000,1,1,1,35,-2,-1,0,0,-2,-1,0,2754,3700,0,0,102097,0
13573,220000,2,1,2,25,1,-2,-1,-1,-1,-1,0,0,2598,640,168,1579,0
13574,220000,2,2,2,30,-1,-1,-1,-1,0,0,596,892,7681,11642,23030,22449,0
13575,60000,1,1,2,37,0,0,0,0,0,0,42372,35580,28330,28136,26752,27357,0
13576,40000,2,2,2,26,2,2,2,2,2,2,5678,9900,9592,10433,10521,10203,1
13577,50000,1,1,2,64,0,0,0,0,0,0,46351,20055,18725,17848,14610,11314,0
13578,360000,2,1,1,46,-1,-1,2,2,-2,-2,600,2462,2274,0,0,0,1
13579,120000,1,1,1,51,1,-2,-2,-1,0,-1,0,-416,-1248,832,416,1398,1
13580,20000,1,3,2,23,0,0,-1,0,0,0,17010,-820,19970,19580,20180,20000,0
13581,30000,1,2,1,33,0,0,0,-2,-2,-2,34914,35000,0,0,0,0,0
13582,110000,2,1,2,29,-1,-1,-1,-1,-1,-1,316,316,316,316,466,316,0
13583,170000,2,2,2,31,0,0,0,0,0,0,165987,169790,115786,72309,73812,75149,0
13584,180000,1,2,1,48,-1,2,2,-2,-2,-2,919,919,0,0,0,0,0
13585,50000,2,2,2,23,1,2,2,0,0,2,42586,43813,42779,38180,40685,37662,0
13586,180000,2,1,2,28,-1,-1,-1,-1,-1,-1,47815,8473,950,13408,3819,1107,0
13587,80000,2,2,1,50,0,0,0,-1,0,-1,56602,14233,15729,3000,1500,1500,0
13588,20000,2,1,1,34,0,0,0,0,0,0,5048,6797,9489,11349,14176,15616,0
13589,30000,2,3,1,57,0,0,0,0,0,0,17779,19097,19816,18471,16305,0,0
13590,80000,1,2,2,28,-1,-1,0,0,0,0,10394,86115,77955,49955,47700,48689,0
13591,2.00E+05,1,1,1,53,-2,-1,-1,-1,-1,-1,513,974,4271,3696,0,2099,0
13592,120000,2,2,1,42,0,0,0,0,0,0,117059,117000,116955,109973,108693,104890,0
13593,160000,2,5,1,52,0,0,0,0,0,0,202638,208706,210143,75166,68355,69602,0
13594,5.00E+05,2,1,1,44,-1,-1,0,0,0,-1,301,11057,58508,57855,134,11421,0
13595,50000,2,2,2,22,0,0,0,0,0,2,45675,41712,29756,32418,34983,18175,0
13596,50000,2,2,1,39,0,0,0,0,0,0,43724,45017,46106,28381,29546,29573,0
13597,2.00E+05,1,1,2,41,0,0,2,0,0,0,24720,20982,20398,19888,22713,19405,0
13598,30000,1,2,2,25,0,0,0,2,0,0,7298,8322,9826,9519,10362,11187,1
13599,190000,2,2,1,33,1,-2,-2,-2,-2,-2,-2500,-3000,-3000,-3000,-3000,-3000,0
13600,120000,2,2,1,41,0,0,0,-1,2,0,14792,20084,0,6849,6598,16205,0
13601,30000,2,3,2,39,0,0,0,0,0,0,27782,5585,29572,26387,11207,0,0
13602,30000,2,3,2,27,-1,-1,0,0,0,-1,5334,697,12791,12490,13990,300,0
13603,310000,1,1,2,33,0,0,2,0,0,0,47224,51442,51531,51375,29069,29895,0
13604,30000,2,2,1,31,0,0,0,0,0,0,28405,29639,30246,23774,24384,15855,1
13605,440000,1,1,2,52,2,0,0,0,0,0,424606,418158,410821,403658,412248,456264,1
13606,50000,2,1,2,27,3,2,2,2,2,2,33202,34370,34806,35433,36216,36969,1
13607,70000,1,2,2,38,0,0,0,-1,0,0,71586,59856,15379,2985,29351,29977,0
13608,260000,2,1,2,31,0,0,0,0,0,0,180891,165412,108223,108860,80757,79073,0
13609,320000,1,1,1,46,-1,-1,-1,0,0,0,10836,19751,72623,61459,44390,29773,0
13610,210000,2,2,1,34,0,0,0,0,0,0,128553,109234,87567,83716,69925,64108,0
13611,280000,2,1,1,29,0,0,0,0,0,0,58308,61024,62665,63730,57916,59122,0
13612,140000,1,1,2,32,0,0,0,0,0,0,83768,79736,76167,66410,71150,75781,0
13613,20000,2,3,2,22,0,0,0,0,0,0,14218,13573,14137,13737,12680,12067,0
13614,340000,1,1,2,25,-1,0,0,0,0,0,239715,421651,203784,181490,154478,135259,1
13615,70000,2,3,3,39,0,0,-1,0,-1,0,34244,32193,10803,15133,3148,4699,0
13616,120000,2,1,1,50,1,-1,-1,-2,-1,-1,-110,16390,0,0,660,0,0
13617,60000,2,2,2,24,0,0,0,0,0,0,57771,53334,0,41645,41833,41481,0
13618,30000,1,3,2,29,0,0,0,0,0,0,28547,29398,29864,30115,15818,13813,0
13619,30000,1,2,2,29,0,0,0,0,0,0,12174,13309,13874,15304,8588,4873,0
13620,80000,1,1,1,25,0,0,2,2,0,0,48470,52374,52889,51520,50741,50322,1
13621,50000,1,2,1,49,0,0,0,0,0,0,28788,21485,18800,17272,14226,14991,0
13622,1.00E+05,1,3,2,37,0,0,0,0,0,0,20116,19319,16356,10144,8095,10140,0
13623,60000,1,2,1,35,-1,0,0,0,0,0,60130,60655,56106,29270,29412,29798,0
13624,10000,2,2,2,23,-1,5,4,3,2,2,4205,4003,3800,3597,3395,4187,1
13625,280000,2,1,1,41,-2,-1,0,0,-2,-2,939,8188,36670,0,1455,3023,0
13626,250000,2,3,2,47,-2,-2,-2,-2,-2,-2,7363,27415,0,1930,1643,1687,0
13627,40000,1,2,1,48,0,0,-1,-1,-1,-1,1672,0,836,836,571,1735,0
13628,30000,2,1,2,25,1,2,2,2,0,0,29628,30453,30082,28933,25255,25344,0
13629,50000,1,1,1,57,0,0,0,0,0,0,42624,39943,7218,6946,6808,6542,0
13630,70000,2,3,2,29,0,0,0,-1,0,0,70780,67741,40195,48568,49039,50387,0
13631,130000,2,2,1,28,0,0,0,0,0,0,86914,85558,77163,80240,46637,51409,0
13632,60000,2,2,2,24,0,0,0,0,0,0,60839,59316,59707,18490,19505,20197,0
13633,2.00E+05,2,2,1,29,0,0,0,0,0,0,81568,81876,82617,83284,64520,54178,0
13634,1.00E+05,2,1,2,33,0,0,2,0,0,0,90825,97242,94407,95124,96354,64168,0
13635,190000,2,2,2,30,0,0,0,0,0,0,194724,190781,191861,155967,153193,156494,1
13636,20000,1,3,1,36,8,7,6,5,4,3,24166,23845,23214,22583,21662,21031,1
13637,230000,1,1,2,42,-2,-2,-2,-2,-2,-2,380,380,380,380,380,380,1
13638,90000,2,2,2,26,0,0,2,0,0,0,87561,92996,89866,48574,41746,38486,0
13639,240000,2,1,2,29,0,0,0,0,0,0,191059,197548,203823,216971,223048,228755,0
13640,20000,2,2,2,23,2,0,0,0,0,0,11995,13324,14029,14308,14625,18245,1
13641,20000,2,3,2,22,2,2,0,0,0,-2,19393,18801,19077,11993,0,0,1
13642,50000,2,1,2,24,0,0,0,0,0,0,2757,3776,4785,5031,5134,5138,0
13643,230000,2,2,2,40,0,0,0,0,0,0,72742,73256,66321,66271,62401,61510,0
13644,430000,2,2,1,41,-2,-2,-2,-2,-2,-2,2830,21419,15555,6705,6705,5673,0
13645,50000,1,2,1,34,0,0,0,0,0,0,48976,47404,46338,14234,19545,20173,0
13646,230000,1,2,2,32,0,0,0,0,0,0,143345,134344,116691,116220,112746,108653,0
13647,240000,2,5,2,36,-2,-1,2,0,0,-2,-235,1765,871,871,-155,-155,0
13648,120000,2,1,2,30,-1,2,-1,-1,-1,-1,330,165,165,0,165,0,1
13649,280000,2,2,1,26,0,0,0,0,0,0,256455,245712,231025,182159,80747,51689,0
13650,5.00E+05,1,1,2,29,-1,-1,-1,-1,-1,-1,8898,1276,24031,41305,5405,32310,0
13651,260000,1,2,1,53,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,-1,0
13652,140000,2,1,2,31,-1,-1,-1,-1,-1,-1,727,829,550,1045,432,898,0
13653,310000,2,3,2,28,0,0,0,0,0,0,220845,179260,116798,109647,114745,103646,0
13654,50000,2,3,1,36,2,2,2,2,0,0,45557,46732,46589,30949,29857,30322,0
13655,50000,2,3,1,35,0,0,0,0,0,0,48829,49789,19726,20074,20121,17021,0
13656,30000,2,3,2,29,2,2,2,2,2,0,15070,17509,17923,18134,17704,18256,1
13657,2.00E+05,1,1,1,43,0,0,2,0,0,0,142291,152679,148682,146505,150963,146553,0
13658,80000,2,3,2,33,0,0,0,0,-1,-1,73132,74668,77427,80700,15525,81621,0
13659,310000,2,3,2,36,-1,-1,-1,-1,-1,-1,6282,5835,912,1688,5590,1649,0
13660,220000,2,2,2,26,0,0,0,0,0,-1,57222,160712,210445,74138,1808,95818,0
13661,80000,2,2,2,26,0,0,-2,-2,-1,-1,35997,0,0,0,2345,2330,0
13662,5.00E+05,2,1,2,38,0,0,0,0,0,0,56197,55246,62402,42594,43652,38254,0
13663,1.00E+05,2,1,1,37,0,0,0,0,0,0,70113,71567,72410,73846,75556,77742,0
13664,2.00E+05,1,1,1,37,-1,-1,-1,-1,-1,-1,4052,4503,0,1115,1336,1878,1
13665,20000,1,2,2,39,0,0,0,0,-2,-2,8799,9671,11500,0,0,0,0
13666,20000,2,2,1,28,0,0,0,0,0,0,74510,75262,49919,43303,27929,15530,0
13667,80000,1,2,2,38,0,0,0,0,0,0,54809,55944,57075,57745,59099,60489,0
13668,110000,1,2,2,29,0,0,-2,-2,-2,-2,41300,0,0,0,0,0,0
13669,1.00E+05,1,2,1,38,0,0,0,0,0,0,99660,99908,98052,94423,96056,97320,0
13670,4.00E+05,1,5,1,30,0,-1,-1,-1,-1,-1,3443,69,188,188,177,2378,0
13671,320000,1,1,1,40,-1,-1,-1,-1,-1,-1,430,430,430,430,430,430,0
13672,180000,1,2,2,28,0,0,0,0,0,0,139097,131157,128342,122345,109228,101428,0
13673,180000,2,2,2,27,0,0,2,0,0,0,5319,6531,5446,4853,3965,3310,0
13674,30000,2,2,2,22,0,0,0,0,0,0,30123,30299,27758,22720,19136,14452,1
13675,30000,1,2,2,35,1,3,2,2,2,2,14320,13808,13289,14068,14596,14212,1
13676,240000,2,1,2,42,0,0,0,0,0,0,238107,242159,225695,210199,208307,203779,0
13677,1.00E+05,2,1,2,24,2,0,0,0,0,0,76831,72100,66575,68499,69584,71247,0
13678,90000,1,2,1,50,0,0,0,0,0,0,85241,86576,86914,28698,29722,29400,0
13679,20000,1,2,1,22,0,0,0,0,0,0,19356,19754,20279,19887,19887,0,0
13680,60000,1,2,2,28,0,0,2,2,2,2,37788,39366,41531,42048,41241,44056,1
13681,90000,1,3,1,38,2,2,2,0,0,0,28774,29420,28502,30162,17274,15243,0
13682,80000,2,2,1,40,-1,0,-1,-1,-1,-1,5143,8351,3234,1819,1909,1909,0
13683,5.00E+05,2,1,1,34,0,0,0,0,0,0,174246,149600,83320,79359,57549,44994,0
13684,430000,1,1,2,34,0,0,0,0,-1,0,81963,93893,100177,-3849,304425,293920,0
13685,130000,1,1,2,27,-1,-1,-1,-1,-1,-1,339,339,339,339,339,339,0
13686,5.00E+05,2,2,1,66,-1,-1,-1,-1,-1,-1,3718,1755,2988,11645,13237,303512,0
13687,350000,2,2,1,38,-1,-1,-1,-1,-1,-1,282,2728,1606,1015,24555,185,0
13688,320000,1,1,2,34,-1,-1,-1,-1,-1,-1,744,2291,2197,3934,5541,3141,0
13689,160000,2,2,2,24,0,0,0,0,0,0,142214,145225,149812,151426,154688,158511,0
13690,110000,1,1,2,25,2,0,0,0,2,0,109887,99030,89317,80674,79311,81246,1
13691,60000,2,3,3,53,0,0,0,0,0,0,57605,48877,39689,27736,28420,29002,0
13692,260000,2,4,2,33,0,0,0,0,0,0,18457,22815,27086,27821,30767,29890,0
13693,50000,1,1,1,47,0,0,0,0,0,0,49550,51636,53561,53283,53057,52908,0
13694,270000,1,2,2,44,0,0,0,0,0,0,274610,274870,258759,225454,225032,225698,0
13695,210000,1,1,1,52,0,0,0,-1,-1,-1,44933,38542,39332,11140,8463,10406,0
13696,20000,2,2,1,29,0,0,2,3,3,2,16196,17825,20234,20510,19897,19900,0
13697,30000,2,2,2,49,2,2,2,2,2,2,28859,28116,30226,29454,31775,30743,0
13698,5.00E+05,2,1,1,56,-1,-1,-1,-1,-1,-1,881,1035,29944,10528,17907,3147,0
13699,360000,2,1,2,31,-1,-1,0,0,-1,-1,24500,2251,7714,4502,1896,5117,0
13700,90000,1,2,2,30,-1,-1,-1,-1,-1,-1,2629,1076,1613,993,7881,1516,0
13701,10000,2,2,2,28,0,0,0,0,0,-1,7797,8893,9665,9862,4854,1430,0
13702,2.00E+05,2,2,2,36,0,0,0,0,0,0,93863,93893,90837,85520,84945,81431,0
13703,60000,1,2,2,37,1,-2,-2,-1,-1,-1,-391,-781,-781,389,389,609,0
13704,80000,1,2,1,40,-1,-1,-1,0,0,0,5810,216,5741,6143,7039,26799,0
13705,5.00E+05,1,1,2,32,-2,-1,0,0,0,0,11086,22919,35937,31227,21135,2632,0
13706,50000,1,2,1,21,-1,0,0,0,0,0,47285,47807,48371,48629,49410,49568,0
13707,50000,2,2,2,24,0,0,0,0,0,0,45404,38383,39851,27258,27679,28619,0
13708,2.00E+05,2,1,2,30,-1,-1,-1,-1,-1,-1,4520,10382,4447,126476,700,0,0
13709,470000,1,2,1,45,0,0,0,0,0,0,293261,279104,220728,198425,182826,130586,0
13710,180000,2,3,1,41,-1,-1,-1,-1,-1,-1,6092,3576,13920,11112,3182,1985,0
13711,240000,1,2,1,33,0,0,0,0,0,-1,23486,19867,14653,8626,0,1128,0
13712,2.00E+05,1,1,1,30,2,2,2,2,2,2,2500,2500,2500,2500,2500,2500,1
13713,20000,1,2,2,40,8,7,6,5,4,3,20753,20496,19930,19434,18577,18011,1
13714,80000,2,2,2,32,0,0,2,0,0,0,11572,14038,14207,14643,14856,15160,1
13715,30000,1,2,2,54,0,0,2,2,2,2,10568,13075,13565,13055,13525,0,0
13716,2.00E+05,2,1,2,35,-1,-1,-2,-1,0,0,816,0,0,3240,3240,0,0
13717,1.00E+05,2,2,1,38,1,2,0,0,0,0,66459,43930,25762,27848,66537,57506,0
13718,70000,2,3,1,30,2,2,2,2,2,2,56448,57550,58008,58957,60367,61617,1
13719,140000,1,2,1,30,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0
13720,30000,2,2,1,27,2,2,2,3,3,4,26648,27536,28203,29048,29903,30431,0
13721,1.00E+05,2,2,2,27,0,0,0,0,0,2,96191,96908,97565,98561,103039,95803,1
13722,60000,1,2,2,38,0,0,0,0,0,0,42184,42108,41300,40840,40366,39737,0
13723,50000,2,1,2,23,-1,-1,2,-1,-1,-1,8225,2763,2545,1170,2480,8047,0
13724,120000,2,1,1,35,-2,-2,-2,-2,-2,-2,0,0,0,0,0,150,0
13725,50000,1,3,2,23,0,0,-1,-1,-1,-1,42821,6609,1600,5087,4270,7881,0
13726,3.00E+05,1,2,2,28,0,0,0,0,0,0,293498,299066,295173,286885,287816,294383,0
13727,360000,2,1,1,36,-1,-1,-1,0,0,-2,2471,467,10947,9594,0,0,0
13728,40000,2,2,1,36,0,0,0,0,0,0,24230,25840,27556,27447,26254,29645,0
13729,190000,2,2,2,40,-1,-1,-1,-2,-2,-2,18255,18779,0,0,0,0,0
13730,30000,2,1,2,23,0,0,0,0,0,0,14294,15253,2142,29288,26579,25972,0
13731,280000,2,3,2,47,2,2,-1,-1,2,-1,1792,0,2292,1153,607,3076,1
13732,30000,2,2,2,23,0,0,0,0,0,0,25287,26501,30300,25806,26149,25478,0
13733,5.00E+05,2,1,1,32,-1,-1,-1,-1,0,0,185419,10573,0,282562,288459,293233,0
13734,260000,2,1,2,32,-1,-1,-1,-1,-1,0,1694,5499,1384,2085,5351,3179,0
13735,60000,2,2,1,46,0,0,0,0,0,0,20351,21395,22388,22431,22324,22601,0
13736,70000,2,3,1,36,0,0,0,2,0,0,28518,29558,32054,31239,31935,32602,1
13737,30000,1,2,2,27,2,2,2,2,2,0,25465,29058,28236,29383,24131,26979,0
13738,3.00E+05,1,3,1,37,-1,-1,-1,-1,-1,-1,4926,2847,3351,1961,4409,2503,0
13739,30000,2,2,2,22,2,2,2,2,2,2,26163,26449,27915,27170,29071,29446,0
13740,40000,1,3,2,43,2,2,7,7,7,7,2400,2400,2400,2400,2400,2400,1
13741,80000,1,1,2,25,0,0,0,0,0,0,65734,58048,53012,53571,56721,57312,0
13742,50000,1,1,2,35,0,0,0,0,0,0,48264,19142,18188,18397,18161,18383,1
13743,90000,2,1,1,38,-1,-1,0,0,-1,-1,2346,15271,16360,41936,538,2716,0
13744,260000,1,1,2,29,2,2,2,2,2,2,2497,2497,2497,2497,2497,2497,1
13745,1.00E+05,2,1,1,58,1,2,2,2,2,2,27044,26325,30882,30090,34419,33714,1
13746,280000,1,1,2,34,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0
13747,80000,2,2,1,22,0,0,0,0,-2,-2,17087,15576,16361,0,0,0,0
13748,150000,2,2,2,27,0,0,0,0,0,0,143596,147891,147248,139846,142808,150770,0
13749,90000,2,2,2,39,-1,0,0,-2,-1,0,2618,8489,371,385,13273,20971,0
13750,130000,2,1,1,33,-1,2,0,0,0,-1,10653,7439,15206,12446,7047,5472,0
13751,210000,1,2,2,36,-1,-1,-1,0,0,-1,5491,8398,14307,17891,8517,23960,0
13752,420000,2,1,2,44,-1,0,0,0,0,0,559,1560,3360,3343,3091,3578,0
13753,5.00E+05,1,1,2,39,0,0,0,0,-1,-1,128068,143227,52196,43180,1095,856,0
13754,180000,1,1,2,30,1,-2,-2,-2,-1,-1,-203,-698,-193,-688,817,1157,1
13755,150000,2,2,1,36,0,0,2,0,0,0,141460,145408,142139,137453,139827,136320,0
13756,440000,1,1,2,30,0,0,0,0,0,0,50735,52938,54190,45962,47421,49512,0
13757,50000,1,1,2,27,0,0,0,0,0,0,49114,49907,38376,19595,19851,20256,0
13758,140000,1,2,1,29,-1,-1,-1,0,0,-2,3300,1300,3074,594,0,0,1
13759,150000,1,1,2,29,0,0,0,0,0,0,119613,115349,109765,101179,99940,96190,0
13760,150000,2,2,2,27,2,2,-1,-1,-1,-2,573,0,220,693,0,0,0
13761,480000,1,6,2,49,-2,-2,-2,-2,-2,-2,7174,0,0,0,0,0,0
13762,1.00E+05,2,1,2,35,0,0,0,0,0,0,99031,90779,84891,76232,77833,74885,0
13763,310000,2,1,2,33,0,0,0,0,0,0,71855,72440,63399,59912,45740,44325,0
13764,280000,2,1,2,27,0,0,0,0,0,0,56144,58180,34855,36000,37684,22478,0
13765,60000,1,2,2,51,-1,0,0,0,0,0,10304,11330,12334,13319,14447,15549,1
13766,160000,2,1,2,31,1,-2,-2,-2,-1,-1,-200,-200,-200,0,10199,0,0
13767,90000,1,2,1,48,0,0,0,0,0,0,51666,52385,51790,50346,48745,46842,0
13768,50000,2,1,2,28,-1,-1,-1,-1,-1,-1,2926,1252,435,1309,589,1210,0
13769,2.00E+05,2,2,1,26,0,0,0,0,0,0,45487,47247,48160,49361,50564,51572,0
13770,240000,1,2,2,67,0,0,0,0,0,0,508581,471796,468202,442401,419209,425061,0
13771,2.00E+05,2,1,1,32,-1,-1,-1,-1,-1,-1,846,810,1198,6081,4203,3044,0
13772,1.00E+05,2,2,2,23,-2,-2,-2,-1,-1,0,101771,102878,79618,4370,78453,80063,1
13773,50000,2,1,2,29,2,0,0,0,0,0,45367,46815,10099,8686,8614,6977,1
13774,240000,2,1,2,30,-1,-1,-1,-1,-1,-1,1749,1087,3503,1003,1003,1003,0
13775,3.00E+05,2,1,2,25,1,-2,-1,0,0,0,-4,-231,10610,10520,120,0,0
13776,350000,2,3,1,43,-1,2,-1,0,-1,-1,14103,5397,54554,92400,3520,3330,0
13777,50000,2,3,1,26,1,2,0,0,0,0,48421,42779,34992,25916,27207,26192,1
13778,50000,2,2,1,36,0,0,0,0,0,0,46801,38296,28923,29254,29313,29661,0
13779,30000,2,2,2,25,2,2,2,2,2,2,24022,25038,25429,25714,26353,26868,1
13780,50000,1,2,1,47,-2,-2,-2,-2,-2,-2,-2640,0,2640,0,1000,4702,0
13781,20000,2,2,1,34,0,0,0,2,3,2,6827,7759,9618,10313,9863,9558,1
13782,270000,2,2,2,30,0,0,0,0,0,0,280435,276971,225836,219426,210514,180129,0
13783,380000,1,1,1,49,2,0,0,0,0,0,380933,380703,356474,308948,547880,309322,1
13784,10000,2,2,2,22,5,4,3,2,2,2,8541,8270,7995,7720,8224,7944,1
13785,80000,2,2,2,29,0,0,0,0,0,0,7880,8316,4761,5964,5697,2590,0
13786,240000,2,2,1,35,2,2,2,2,2,2,32463,33444,33996,34539,35238,35910,1
13787,280000,2,1,2,35,0,0,0,0,0,0,211645,213513,106539,106361,108590,110915,0
13788,160000,1,1,2,41,0,0,0,0,2,2,42863,43874,44843,50072,49142,52336,0
13789,180000,2,1,2,25,0,0,0,0,0,0,112403,83515,71259,66661,62770,58067,0
13790,50000,2,2,1,35,0,0,0,2,0,0,4555,5764,6974,5315,4645,3955,0
13791,50000,1,2,1,37,0,0,0,0,0,0,33105,31113,26669,29876,29257,28071,0
13792,20000,1,2,2,22,1,2,2,2,0,0,14380,13536,15040,14174,14472,14763,0
13793,20000,1,2,2,33,0,0,0,0,0,0,18357,18668,19597,19589,19275,0,0
13794,140000,1,1,2,27,0,0,0,0,0,0,72274,70098,60180,43920,42670,41584,0
13795,360000,1,2,2,28,-2,-2,-2,-2,-1,0,0,0,0,0,1090,8788,0
13796,180000,1,2,1,49,-1,-1,-1,-1,-1,-1,26660,660,660,660,36906,1470,0
13797,390000,1,1,1,36,-2,-2,-2,-2,-1,-1,3931,3625,1600,3815,8330,4765,1
13798,30000,2,3,1,33,1,2,2,2,0,0,39995,38049,35435,31976,29704,27687,0
13799,210000,2,1,1,35,-1,-1,-2,-2,-2,-2,3805,0,0,0,0,0,0
13800,20000,1,2,2,24,0,0,0,2,0,0,6128,7171,9582,9282,9977,10812,0
13801,450000,1,1,1,43,2,2,-2,-2,-2,-2,1000,0,0,0,0,0,0
13802,50000,1,3,1,24,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0
13803,50000,1,3,2,46,1,2,0,0,0,0,49220,48161,49310,49725,49910,48694,1
13804,20000,1,2,2,39,2,2,2,0,0,0,19518,20202,19082,18890,19287,19751,1
13805,2.00E+05,2,1,2,39,-1,-1,-1,-1,-1,-1,7475,15540,3889,10496,31948,33016,0
13806,230000,2,1,2,27,0,0,0,0,0,0,70327,66310,54176,42944,40391,35820,0
13807,50000,1,2,1,41,2,0,0,0,0,0,48958,48293,48999,7470,6406,3679,1
13808,50000,2,2,2,26,0,0,2,2,2,2,44883,47349,47475,46730,27204,9662,0
13809,50000,1,1,2,57,0,0,0,0,0,0,51102,50484,49175,21944,20142,18728,0
13810,20000,1,2,2,23,0,0,2,2,0,0,9811,15726,15723,15173,15925,16245,0
13811,40000,1,1,1,47,2,2,2,2,2,2,11084,12605,13102,12595,14386,14005,0
13812,1.00E+05,1,1,2,26,-1,-1,-1,-1,-1,-1,567,390,508,0,4580,2274,0
13813,150000,2,2,1,43,0,0,0,0,0,0,158844,149298,157537,162697,113925,116382,0
13814,240000,1,1,1,36,0,0,0,0,2,2,14559,15513,17242,18450,18013,19406,0
13815,360000,1,2,1,37,-2,-1,-1,0,0,-2,-5,3584,2280,2280,0,0,0
13816,130000,1,1,2,43,0,0,0,0,0,0,130874,132743,131862,101971,101689,101303,0
13817,50000,2,2,2,23,0,0,2,2,0,0,10587,25768,12218,13656,15918,10771,0
13818,160000,1,2,1,60,0,0,0,0,0,0,18056,19385,20093,20643,20920,21336,0
13819,340000,2,2,1,32,0,0,0,0,0,0,34228,96716,74983,43557,15559,0,0
13820,20000,1,3,2,23,0,0,0,-1,-1,-1,2331,3544,3064,1587,-193,3107,1
13821,60000,1,3,2,52,0,0,0,0,0,0,22460,23592,24665,26305,23756,25353,0
13822,220000,2,2,1,35,0,0,0,0,0,0,223150,226034,227153,174717,171145,174076,0
13823,280000,2,1,1,32,-1,-1,-1,0,0,-1,1280,2816,10802,23323,17041,282,1
13824,60000,1,2,1,30,0,0,0,0,0,0,58920,60069,54853,59509,30565,30031,0
13825,230000,1,1,1,42,2,0,0,0,0,0,222059,161817,160270,60604,60986,62195,1
13826,120000,2,3,0,41,0,0,-2,-2,-1,-1,3307,0,0,0,1344,881,0
13827,240000,2,1,2,30,-1,-1,0,0,0,-1,325,18428,32384,22749,7804,290,0
13828,420000,2,1,1,29,-2,-1,-1,-1,-1,-1,3020,2916,1985,6850,1822,4249,0
13829,230000,2,2,2,31,0,0,-2,-1,-1,0,47906,0,0,1255,80158,81775,0
13830,30000,2,1,2,26,1,2,0,0,0,-1,30739,29586,29412,18587,1558,4681,1
13831,210000,2,2,1,30,0,0,0,0,0,0,134664,136326,135173,124843,125294,104545,0
13832,250000,1,1,2,29,0,0,0,0,0,0,51268,52542,53779,54503,55685,57985,0
13833,70000,2,2,1,34,0,0,0,0,0,0,58053,53334,54448,55700,51511,52652,0
13834,20000,2,2,2,43,0,0,0,0,0,0,20212,20749,19930,15961,20107,19275,0
13835,130000,1,3,1,44,0,0,0,0,0,0,123770,122189,118909,84865,86846,88069,0
13836,460000,1,1,1,41,0,0,0,0,0,0,321987,318546,316330,325874,325857,327232,0
13837,170000,2,2,2,29,0,0,-2,-2,-2,-2,5155,0,0,0,0,0,0
13838,2.00E+05,1,2,2,31,-1,-1,-1,-1,-1,-1,7179,7626,3802,1271,1489,1260,0
